"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"field_4175_c","field_4175_c","c","[D","[D","ChunkProviderHell","qn","net/minecraft/src","0"
"field_4174_d","field_4174_d","d","[D","[D","ChunkProviderHell","qn","net/minecraft/src","0"
"field_4173_e","field_4173_e","e","[D","[D","ChunkProviderHell","qn","net/minecraft/src","0"
"field_4172_f","field_4172_f","f","[D","[D","ChunkProviderHell","qn","net/minecraft/src","0"
"field_4171_g","field_4171_g","g","[D","[D","ChunkProviderHell","qn","net/minecraft/src","0"
"field_4201_e","field_4201_e","e","LBiomeGenBase;","Lkd;","WorldChunkManagerHell","hd","net/minecraft/src","0"
"field_4200_f","field_4200_f","f","D","D","WorldChunkManagerHell","hd","net/minecraft/src","0"
"field_4199_g","field_4199_g","g","D","D","WorldChunkManagerHell","hd","net/minecraft/src","0"
"field_27238_a","field_27238_a","a","Ljava/util/List;","Ljava/util/List;","J_JsonObjectNodeBuilder","sx","net/minecraft/src","0"
"field_327_aX","blocksEffectiveAgainst","bk","[LBlock;","[Luu;","ItemAxe","ta","net/minecraft/src","0"
"field_1413_b","signModel","b","LSignModel;","Lrf;","TileEntitySignRenderer","po","net/minecraft/src","0"
"field_28065_a","droppedChunksSet","a","Ljava/util/Set;","Ljava/util/Set;","ChunkProvider","ok","net/minecraft/src","0"
"field_28064_b","field_28064_b","b","LChunk;","Llm;","ChunkProvider","ok","net/minecraft/src","0"
"field_28070_c","chunkProvider","c","LIChunkProvider;","Lcl;","ChunkProvider","ok","net/minecraft/src","0"
"field_28069_d","chunkLoader","d","LIChunkLoader;","Lbf;","ChunkProvider","ok","net/minecraft/src","0"
"field_28068_e","chunkMap","e","Ljava/util/Map;","Ljava/util/Map;","ChunkProvider","ok","net/minecraft/src","0"
"field_28067_f","chunkList","f","Ljava/util/List;","Ljava/util/List;","ChunkProvider","ok","net/minecraft/src","0"
"field_28066_g","field_28066_g","g","LWorld;","Lfd;","ChunkProvider","ok","net/minecraft/src","0"
"field_1266_d","head","d","LModelRenderer;","Lps;","ModelQuadruped","nn","net/minecraft/src","0"
"field_1265_e","body","e","LModelRenderer;","Lps;","ModelQuadruped","nn","net/minecraft/src","0"
"field_1264_f","leg1","f","LModelRenderer;","Lps;","ModelQuadruped","nn","net/minecraft/src","0"
"field_1263_g","leg2","g","LModelRenderer;","Lps;","ModelQuadruped","nn","net/minecraft/src","0"
"field_1262_h","leg3","h","LModelRenderer;","Lps;","ModelQuadruped","nn","net/minecraft/src","0"
"field_1261_i","leg4","i","LModelRenderer;","Lps;","ModelQuadruped","nn","net/minecraft/src","0"
"field_22045_a","entityID","a","I","I","Packet17Sleep","jz","net/minecraft/src","0"
"field_22044_b","bedX","b","I","I","Packet17Sleep","jz","net/minecraft/src","0"
"field_22048_c","bedY","c","I","I","Packet17Sleep","jz","net/minecraft/src","0"
"field_22047_d","bedZ","d","I","I","Packet17Sleep","jz","net/minecraft/src","0"
"field_22046_e","field_22046_e","e","I","I","Packet17Sleep","jz","net/minecraft/src","0"
"field_1348_a","field_1348_a","a","Ljava/awt/image/BufferedImage;","Ljava/awt/image/BufferedImage;","IsoImageBuffer","re","net/minecraft/src","0"
"field_1347_b","worldObj","b","LWorld;","Lfd;","IsoImageBuffer","re","net/minecraft/src","0"
"field_1354_c","field_1354_c","c","I","I","IsoImageBuffer","re","net/minecraft/src","0"
"field_1353_d","field_1353_d","d","I","I","IsoImageBuffer","re","net/minecraft/src","0"
"field_1352_e","field_1352_e","e","Z","Z","IsoImageBuffer","re","net/minecraft/src","0"
"field_1351_f","field_1351_f","f","Z","Z","IsoImageBuffer","re","net/minecraft/src","0"
"field_1350_g","field_1350_g","g","I","I","IsoImageBuffer","re","net/minecraft/src","0"
"field_1349_h","field_1349_h","h","Z","Z","IsoImageBuffer","re","net/minecraft/src","0"
"field_1289_a","head","a","LModelRenderer;","Lps;","ModelChicken","td","net/minecraft/src","0"
"field_1288_b","body","b","LModelRenderer;","Lps;","ModelChicken","td","net/minecraft/src","0"
"field_1295_c","rightLeg","c","LModelRenderer;","Lps;","ModelChicken","td","net/minecraft/src","0"
"field_1294_d","leftLeg","d","LModelRenderer;","Lps;","ModelChicken","td","net/minecraft/src","0"
"field_1293_e","rightWing","e","LModelRenderer;","Lps;","ModelChicken","td","net/minecraft/src","0"
"field_1292_f","leftWing","f","LModelRenderer;","Lps;","ModelChicken","td","net/minecraft/src","0"
"field_1291_g","bill","g","LModelRenderer;","Lps;","ModelChicken","td","net/minecraft/src","0"
"field_1290_h","chin","h","LModelRenderer;","Lps;","ModelChicken","td","net/minecraft/src","0"
"field_27031_a","field_27031_a","a","Ljava/lang/String;","Ljava/lang/String;","J_JsonEscapedString","yt","net/minecraft/src","0"
"field_22080_c","fontRenderer","c","LFontRenderer;","Lsj;","GuiTextField","ro","net/minecraft/src","0"
"field_22079_d","xPos","d","I","I","GuiTextField","ro","net/minecraft/src","0"
"field_22078_e","yPos","e","I","I","GuiTextField","ro","net/minecraft/src","0"
"field_22077_f","width","f","I","I","GuiTextField","ro","net/minecraft/src","0"
"field_22076_g","height","g","I","I","GuiTextField","ro","net/minecraft/src","0"
"field_22075_h","text","h","Ljava/lang/String;","Ljava/lang/String;","GuiTextField","ro","net/minecraft/src","0"
"field_22074_i","maxStringLength","i","I","I","GuiTextField","ro","net/minecraft/src","0"
"field_22073_k","cursorCounter","j","I","I","GuiTextField","ro","net/minecraft/src","0"
"field_22082_a","isFocused","a","Z","Z","GuiTextField","ro","net/minecraft/src","0"
"field_22081_b","isEnabled","b","Z","Z","GuiTextField","ro","net/minecraft/src","0"
"field_27107_l","parentGuiScreen","l","LGuiScreen;","Lda;","GuiTextField","ro","net/minecraft/src","0"
"field_9445_c","currentBlockX","c","I","I","PlayerControllerMP","xk","net/minecraft/src","0"
"field_9444_d","currentBlockY","d","I","I","PlayerControllerMP","xk","net/minecraft/src","0"
"field_9443_e","currentblockZ","e","I","I","PlayerControllerMP","xk","net/minecraft/src","0"
"field_9442_f","curBlockDamageMP","f","F","F","PlayerControllerMP","xk","net/minecraft/src","0"
"field_1080_g","prevBlockDamageMP","g","F","F","PlayerControllerMP","xk","net/minecraft/src","0"
"field_9441_h","field_9441_h","h","F","F","PlayerControllerMP","xk","net/minecraft/src","0"
"field_9440_i","blockHitDelay","i","I","I","PlayerControllerMP","xk","net/minecraft/src","0"
"field_9439_j","isHittingBlock","j","Z","Z","PlayerControllerMP","xk","net/minecraft/src","0"
"field_9438_k","netClientHandler","k","LNetClientHandler;","Lnb;","PlayerControllerMP","xk","net/minecraft/src","0"
"field_1075_l","currentPlayerItem","l","I","I","PlayerControllerMP","xk","net/minecraft/src","0"
"field_27233_a","field_27233_a","a","Ljava/util/Map;","Ljava/util/Map;","ThreadStatSyncherSend","vj","net/minecraft/src","0"
"field_27232_b","field_27232_b","b","LStatsSyncher;","Lcj;","ThreadStatSyncherSend","vj","net/minecraft/src","0"
"field_27359_a","field_27359_a","a","LJ_Functor;","Lyp;","J_JsonNodeSelector","jt","net/minecraft/src","0"
"field_689_a","fuse","a","I","I","EntityTNTPrimed","qw","net/minecraft/src","0"
"field_695_c","field_695_c","f","I","I","EntityPainting","qv","net/minecraft/src","0"
"field_691_a","direction","a","I","I","EntityPainting","qv","net/minecraft/src","0"
"field_9322_d","xPosition","b","I","I","EntityPainting","qv","net/minecraft/src","0"
"field_9321_e","yPosition","c","I","I","EntityPainting","qv","net/minecraft/src","0"
"field_9320_f","zPosition","d","I","I","EntityPainting","qv","net/minecraft/src","0"
"field_690_b","art","e","LEnumArt;","Liq;","EntityPainting","qv","net/minecraft/src","0"
"field_581_a","collectedEntityId","a","I","I","Packet22Collect","di","net/minecraft/src","0"
"field_580_b","collectorEntityId","b","I","I","Packet22Collect","di","net/minecraft/src","0"
"field_6517_m","specialRendererMap","m","Ljava/util/Map;","Ljava/util/Map;","TileEntityRenderer","ll","net/minecraft/src","0"
"field_1554_a","instance","a","LTileEntityRenderer;","Lll;","TileEntityRenderer","ll","net/minecraft/src","0"
"field_1541_n","fontRenderer","n","LFontRenderer;","Lsj;","TileEntityRenderer","ll","net/minecraft/src","0"
"field_1553_b","staticPlayerX","b","D","D","TileEntityRenderer","ll","net/minecraft/src","0"
"field_1552_c","staticPlayerY","c","D","D","TileEntityRenderer","ll","net/minecraft/src","0"
"field_1551_d","staticPlayerZ","d","D","D","TileEntityRenderer","ll","net/minecraft/src","0"
"field_1550_e","renderEngine","e","LRenderEngine;","Lji;","TileEntityRenderer","ll","net/minecraft/src","0"
"field_1549_f","worldObj","f","LWorld;","Lfd;","TileEntityRenderer","ll","net/minecraft/src","0"
"field_22270_g","entityLivingPlayer","g","LEntityLiving;","Lls;","TileEntityRenderer","ll","net/minecraft/src","0"
"field_22269_h","playerYaw","h","F","F","TileEntityRenderer","ll","net/minecraft/src","0"
"field_22268_i","playerPitch","i","F","F","TileEntityRenderer","ll","net/minecraft/src","0"
"field_1545_j","playerX","j","D","D","TileEntityRenderer","ll","net/minecraft/src","0"
"field_1544_k","playerY","k","D","D","TileEntityRenderer","ll","net/minecraft/src","0"
"field_1543_l","playerZ","l","D","D","TileEntityRenderer","ll","net/minecraft/src","0"
"field_28036_a","furnaceRand","a","Ljava/util/Random;","Ljava/util/Random;","BlockFurnace","tc","net/minecraft/src","0"
"field_456_a","isActive","b","Z","Z","BlockFurnace","tc","net/minecraft/src","0"
"field_28037_c","keepFurnaceInventory","c","Z","Z","BlockFurnace","tc","net/minecraft/src","0"
"field_4216_a","worldObj","a","LWorld;","Lfd;","WorldProvider","xa","net/minecraft/src","0"
"field_4215_b","worldChunkMgr","b","LWorldChunkManager;","Lxv;","WorldProvider","xa","net/minecraft/src","0"
"field_4220_c","isNether","c","Z","Z","WorldProvider","xa","net/minecraft/src","0"
"field_6479_d","isHellWorld","d","Z","Z","WorldProvider","xa","net/minecraft/src","0"
"field_6478_e","hasNoSky","e","Z","Z","WorldProvider","xa","net/minecraft/src","0"
"field_4219_d","lightBrightnessTable","f","[F","[F","WorldProvider","xa","net/minecraft/src","0"
"field_4218_e","worldType","g","I","I","WorldProvider","xa","net/minecraft/src","0"
"field_4217_f","colorsSunriseSunset","h","[F","[F","WorldProvider","xa","net/minecraft/src","0"
"field_27338_a","field_27338_a","a","Ljava/io/PushbackReader;","Ljava/io/PushbackReader;","J_PositionTrackingPushbackReader","lj","net/minecraft/src","0"
"field_27337_b","field_27337_b","b","I","I","J_PositionTrackingPushbackReader","lj","net/minecraft/src","0"
"field_27340_c","field_27340_c","c","I","I","J_PositionTrackingPushbackReader","lj","net/minecraft/src","0"
"field_27339_d","field_27339_d","d","Z","Z","J_PositionTrackingPushbackReader","lj","net/minecraft/src","0"
"field_561_a","xPosition","a","D","D","Packet10Flying","ig","net/minecraft/src","0"
"field_560_b","yPosition","b","D","D","Packet10Flying","ig","net/minecraft/src","0"
"field_559_c","zPosition","c","D","D","Packet10Flying","ig","net/minecraft/src","0"
"field_558_d","stance","d","D","D","Packet10Flying","ig","net/minecraft/src","0"
"field_557_e","yaw","e","F","F","Packet10Flying","ig","net/minecraft/src","0"
"field_556_f","pitch","f","F","F","Packet10Flying","ig","net/minecraft/src","0"
"field_555_g","onGround","g","Z","Z","Packet10Flying","ig","net/minecraft/src","0"
"field_554_h","moving","h","Z","Z","Packet10Flying","ig","net/minecraft/src","0"
"field_553_i","rotating","i","Z","Z","Packet10Flying","ig","net/minecraft/src","0"
"field_4296_d","field_4296_d","d","[[I","[[I","NoiseGenerator2","cc","net/minecraft/src","0"
"field_4295_e","field_4295_e","e","[I","[I","NoiseGenerator2","cc","net/minecraft/src","0"
"field_4292_a","field_4292_a","a","D","D","NoiseGenerator2","cc","net/minecraft/src","0"
"field_4291_b","field_4291_b","b","D","D","NoiseGenerator2","cc","net/minecraft/src","0"
"field_4297_c","field_4297_c","c","D","D","NoiseGenerator2","cc","net/minecraft/src","0"
"field_4294_f","field_4294_f","f","D","D","NoiseGenerator2","cc","net/minecraft/src","0"
"field_4293_g","field_4293_g","g","D","D","NoiseGenerator2","cc","net/minecraft/src","0"
"field_27017_a","field_27017_a","a","F","F","EntitySnowShovelFX","mu","net/minecraft/src","0"
"field_1665_a","recipePatterns","a","[[Ljava/lang/String;","[[Ljava/lang/String;","RecipesTools","ha","net/minecraft/src","0"
"field_1664_b","recipeItems","b","[[Ljava/lang/Object;","[[Ljava/lang/Object;","RecipesTools","ha","net/minecraft/src","0"
"field_837_a","name","a","Ljava/lang/String;","Ljava/lang/String;","InventoryLargeChest","og","net/minecraft/src","0"
"field_836_b","upperChest","b","LIInventory;","Llw;","InventoryLargeChest","og","net/minecraft/src","0"
"field_838_c","lowerChest","c","LIInventory;","Llw;","InventoryLargeChest","og","net/minecraft/src","0"
"field_1306_a","field_1306_a","a","I","I","MapGenBase","fv","net/minecraft/src","0"
"field_1305_b","rand","b","Ljava/util/Random;","Ljava/util/Random;","MapGenBase","fv","net/minecraft/src","0"
"field_455_a","signEntityClass","a","Ljava/lang/Class;","Ljava/lang/Class;","BlockSign","uj","net/minecraft/src","0"
"field_454_b","isFreestanding","b","Z","Z","BlockSign","uj","net/minecraft/src","0"
"field_992_a","errorMessage","a","Ljava/lang/String;","Ljava/lang/String;","GuiConnectFailed","ex","net/minecraft/src","0"
"field_993_h","errorDetail","i","Ljava/lang/String;","Ljava/lang/String;","GuiConnectFailed","ex","net/minecraft/src","0"
"field_27222_a","field_27222_a","a","Ljava/util/Map;","Ljava/util/Map;","J_JsonObject","kr","net/minecraft/src","0"
"field_1174_a","moveStrafe","a","F","F","MovementInput","uo","net/minecraft/src","0"
"field_1173_b","moveForward","b","F","F","MovementInput","uo","net/minecraft/src","0"
"field_1177_c","field_1177_c","c","Z","Z","MovementInput","uo","net/minecraft/src","0"
"field_1176_d","jump","d","Z","Z","MovementInput","uo","net/minecraft/src","0"
"field_1175_e","sneak","e","Z","Z","MovementInput","uo","net/minecraft/src","0"
"field_27052_a","field_27052_a","a","I","I","Packet200Statistic","of","net/minecraft/src","0"
"field_27051_b","field_27051_b","b","I","I","Packet200Statistic","of","net/minecraft/src","0"
"field_6544_a","eligibleChunksForSpawning","b","Ljava/util/Set;","Ljava/util/Set;","SpawnerAnimals","cq","net/minecraft/src","0"
"field_22391_a","nightSpawnEntities","a","[Ljava/lang/Class;","[Ljava/lang/Class;","SpawnerAnimals","cq","net/minecraft/src","0"
"field_4082_a","field_4082_a","a","LBlock;","Luu;","EntityDiggingFX","qm","net/minecraft/src","0"
"field_32001_o","field_32001_o","o","I","I","EntityDiggingFX","qm","net/minecraft/src","0"
"field_1622_a","craftMatrix","a","LInventoryCrafting;","Lmq;","ContainerWorkbench","it","net/minecraft/src","0"
"field_1621_b","craftResult","b","LIInventory;","Llw;","ContainerWorkbench","it","net/minecraft/src","0"
"field_20133_c","worldObj","c","LWorld;","Lfd;","ContainerWorkbench","it","net/minecraft/src","0"
"field_20132_h","posX","h","I","I","ContainerWorkbench","it","net/minecraft/src","0"
"field_20131_i","posY","i","I","I","ContainerWorkbench","it","net/minecraft/src","0"
"field_20130_j","posZ","j","I","I","ContainerWorkbench","it","net/minecraft/src","0"
"field_1478_a","threadSyncObject","a","Ljava/lang/Object;","Ljava/lang/Object;","NetworkManager","pf","net/minecraft/src","0"
"field_1477_b","numReadThreads","b","I","I","NetworkManager","pf","net/minecraft/src","0"
"field_1476_c","numWriteThreads","c","I","I","NetworkManager","pf","net/minecraft/src","0"
"field_1475_d","sendQueueLock","g","Ljava/lang/Object;","Ljava/lang/Object;","NetworkManager","pf","net/minecraft/src","0"
"field_12258_e","networkSocket","h","Ljava/net/Socket;","Ljava/net/Socket;","NetworkManager","pf","net/minecraft/src","0"
"field_1474_e","remoteSocketAddress","i","Ljava/net/SocketAddress;","Ljava/net/SocketAddress;","NetworkManager","pf","net/minecraft/src","0"
"field_1473_f","socketInputStream","j","Ljava/io/DataInputStream;","Ljava/io/DataInputStream;","NetworkManager","pf","net/minecraft/src","0"
"field_1472_g","socketOutputStream","k","Ljava/io/DataOutputStream;","Ljava/io/DataOutputStream;","NetworkManager","pf","net/minecraft/src","0"
"field_1471_h","isRunning","l","Z","Z","NetworkManager","pf","net/minecraft/src","0"
"field_1470_i","readPackets","m","Ljava/util/List;","Ljava/util/List;","NetworkManager","pf","net/minecraft/src","0"
"field_1469_j","dataPackets","n","Ljava/util/List;","Ljava/util/List;","NetworkManager","pf","net/minecraft/src","0"
"field_1468_k","chunkDataPackets","o","Ljava/util/List;","Ljava/util/List;","NetworkManager","pf","net/minecraft/src","0"
"field_1467_l","netHandler","p","LNetHandler;","Lti;","NetworkManager","pf","net/minecraft/src","0"
"field_1466_m","isServerTerminating","q","Z","Z","NetworkManager","pf","net/minecraft/src","0"
"field_1465_n","writeThread","r","Ljava/lang/Thread;","Ljava/lang/Thread;","NetworkManager","pf","net/minecraft/src","0"
"field_1464_o","readThread","s","Ljava/lang/Thread;","Ljava/lang/Thread;","NetworkManager","pf","net/minecraft/src","0"
"field_1463_p","isTerminating","t","Z","Z","NetworkManager","pf","net/minecraft/src","0"
"field_1462_q","terminationReason","u","Ljava/lang/String;","Ljava/lang/String;","NetworkManager","pf","net/minecraft/src","0"
"field_20101_t","field_20101_t","v","[Ljava/lang/Object;","[Ljava/lang/Object;","NetworkManager","pf","net/minecraft/src","0"
"field_1461_r","timeSinceLastRead","w","I","I","NetworkManager","pf","net/minecraft/src","0"
"field_1460_s","sendQueueByteLength","x","I","I","NetworkManager","pf","net/minecraft/src","0"
"field_28145_d","field_28145_d","d","[I","[I","NetworkManager","pf","net/minecraft/src","0"
"field_28144_e","field_28144_e","e","[I","[I","NetworkManager","pf","net/minecraft/src","0"
"field_1459_t","chunkDataSendCounter","f","I","I","NetworkManager","pf","net/minecraft/src","0"
"field_20100_w","field_20100_w","y","I","I","NetworkManager","pf","net/minecraft/src","0"
"field_4231_g","mc","g","LMinecraft;","LMinecraft;","TextureCompassFX","av","net/minecraft/src","0"
"field_4230_h","compassIconImageData","h","[I","[I","TextureCompassFX","av","net/minecraft/src","0"
