"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"func_1012_a","needsSaving","a","(Z)Z","(Z)Z","Chunk","lm","net/minecraft/src","0"
"func_1004_a","setChunkData","a","([BIIIIIII)I","([BIIIIIII)I","Chunk","lm","net/minecraft/src","0"
"func_997_a","func_997_a","a","(J)Ljava/util/Random;","(J)Ljava/util/Random;","Chunk","lm","net/minecraft/src","0"
"func_21167_h","func_21167_h","h","()Z","()Z","Chunk","lm","net/minecraft/src","0"
"func_996_c","func_996_c","c","(II)V","(II)V","Chunk","lm","net/minecraft/src","0"
"func_1020_f","func_1020_f","f","(III)V","(III)V","Chunk","lm","net/minecraft/src","0"
"func_1003_g","func_1003_g","g","(III)V","(III)V","Chunk","lm","net/minecraft/src","0"
"func_25124_i","func_25124_i","i","()V","()V","Chunk","lm","net/minecraft/src","0"
"func_27234_b","func_27234_b","b","()LJ_JsonNode;","()Lgu;","J_JsonNodeBuilder","lb","net/minecraft/src","0"
"values","values","values","()[LEnumMobType;","()[Lrt;","EnumMobType","rt","net/minecraft/src","0"
"valueOf","valueOf","valueOf","(Ljava/lang/String;)LEnumMobType;","(Ljava/lang/String;)Lrt;","EnumMobType","rt","net/minecraft/src","0"
"func_742_a","setTag","a","(LNBTBase;)V","(Lij;)V","NBTTagList","sp","net/minecraft/src","0"
"func_741_a","tagAt","a","(I)LNBTBase;","(I)Lij;","NBTTagList","sp","net/minecraft/src","0"
"func_740_c","tagCount","c","()I","()I","NBTTagList","sp","net/minecraft/src","0"
"func_21028_c","growTree","c","(LWorld;IIILjava/util/Random;)V","(Lfd;IIILjava/util/Random;)V","BlockSapling","he","net/minecraft/src","0"
"func_469_c","getSizeInventory","a","()I","()I","IInventory","lw","net/minecraft/src","0"
"func_468_c","getStackInSlot","f_","(I)LItemStack;","(I)Liz;","IInventory","lw","net/minecraft/src","0"
"func_471_d","getInvName","c","()Ljava/lang/String;","()Ljava/lang/String;","IInventory","lw","net/minecraft/src","0"
"func_473_a","decrStackSize","a","(II)LItemStack;","(II)Liz;","IInventory","lw","net/minecraft/src","0"
"func_472_a","setInventorySlotContents","a","(ILItemStack;)V","(ILiz;)V","IInventory","lw","net/minecraft/src","0"
"func_470_e","getInventoryStackLimit","d","()I","()I","IInventory","lw","net/minecraft/src","0"
"func_474_j_","onInventoryChanged","y_","()V","()V","IInventory","lw","net/minecraft/src","0"
"func_20070_a_","canInteractWith","a_","(LEntityPlayer;)Z","(Lgs;)Z","IInventory","lw","net/minecraft/src","0"
"values","values","values","()[LEnumJsonNodeType;","()[Lat;","EnumJsonNodeType","at","net/minecraft/src","0"
"valueOf","valueOf","valueOf","(Ljava/lang/String;)LEnumJsonNodeType;","(Ljava/lang/String;)Lat;","EnumJsonNodeType","at","net/minecraft/src","0"
"func_25068_c","registerStat","g","()LStatBase;","()Lvr;","StatBase","vr","net/minecraft/src","0"
"func_25067_a","isAchievement","d","()Z","()Z","StatBase","vr","net/minecraft/src","0"
"func_27082_h","initIndependentStat","h","()LStatBase;","()Lvr;","StatBase","vr","net/minecraft/src","0"
"func_27084_a","func_27084_a","a","(I)Ljava/lang/String;","(I)Ljava/lang/String;","StatBase","vr","net/minecraft/src","0"
"func_27083_i","func_27083_i","i","()Ljava/text/NumberFormat;","()Ljava/text/NumberFormat;","StatBase","vr","net/minecraft/src","0"
"func_27081_j","func_27081_j","j","()Ljava/text/DecimalFormat;","()Ljava/text/DecimalFormat;","StatBase","vr","net/minecraft/src","0"
"func_27329_a","func_27329_a","a","(LJ_JsonRootNode;Ljava/io/Writer;)V","(Lqe;Ljava/io/Writer;)V","J_CompactJsonFormatter","el","net/minecraft/src","0"
"func_27328_a","func_27328_a","a","(LJ_JsonNode;Ljava/io/Writer;)V","(Lgu;Ljava/io/Writer;)V","J_CompactJsonFormatter","el","net/minecraft/src","0"
"func_766_a","addRecipes","a","(LCraftingManager;)V","(Lhk;)V","RecipesWeapons","xc","net/minecraft/src","0"
"func_27218_a","func_27218_a","a","()LEnumJsonNodeType;","()Lat;","J_JsonNode","gu","net/minecraft/src","0"
"func_27216_b","func_27216_b","b","()Ljava/lang/String;","()Ljava/lang/String;","J_JsonNode","gu","net/minecraft/src","0"
"func_27214_c","func_27214_c","c","()Ljava/util/Map;","()Ljava/util/Map;","J_JsonNode","gu","net/minecraft/src","0"
"func_27215_d","func_27215_d","d","()Ljava/util/List;","()Ljava/util/List;","J_JsonNode","gu","net/minecraft/src","0"
"func_27213_a","func_27213_a","a","([Ljava/lang/Object;)Ljava/lang/String;","([Ljava/lang/Object;)Ljava/lang/String;","J_JsonNode","gu","net/minecraft/src","0"
"func_27217_b","func_27217_b","b","([Ljava/lang/Object;)Ljava/util/List;","([Ljava/lang/Object;)Ljava/util/List;","J_JsonNode","gu","net/minecraft/src","0"
"func_27219_a","func_27219_a","a","(LJ_JsonNodeSelector;LJ_JsonNode;[Ljava/lang/Object;)Ljava/lang/Object;","(Ljt;Lgu;[Ljava/lang/Object;)Ljava/lang/Object;","J_JsonNode","gu","net/minecraft/src","0"
"func_191_a","setSpiderDeathMaxRotation","a","(LEntitySpider;)F","(Lcn;)F","RenderSpider","yx","net/minecraft/src","0"
"func_190_a","setSpiderEyeBrightness","a","(LEntitySpider;IF)Z","(Lcn;IF)Z","RenderSpider","yx","net/minecraft/src","0"
"func_6476_a","flipPlayer","a","(LEntityPlayer;)V","(Lgs;)V","PlayerController","ob","net/minecraft/src","0"
"func_729_b","sendBlockRemoved","b","(IIII)Z","(IIII)Z","PlayerController","ob","net/minecraft/src","0"
"func_719_a","clickBlock","a","(IIII)V","(IIII)V","PlayerController","ob","net/minecraft/src","0"
"func_6468_a","resetBlockRemoving","a","()V","()V","PlayerController","ob","net/minecraft/src","0"
"func_6470_c","sendBlockRemoving","c","(IIII)V","(IIII)V","PlayerController","ob","net/minecraft/src","0"
"func_6467_a","setPartialTime","a","(F)V","(F)V","PlayerController","ob","net/minecraft/src","0"
"func_727_b","getBlockReachDistance","b","()F","()F","PlayerController","ob","net/minecraft/src","0"
"func_717_a","func_717_a","a","(LWorld;)V","(Lfd;)V","PlayerController","ob","net/minecraft/src","0"
"func_6474_c","updateController","c","()V","()V","PlayerController","ob","net/minecraft/src","0"
"func_6473_b","func_6473_b","b","(LEntityPlayer;)V","(Lgs;)V","PlayerController","ob","net/minecraft/src","0"
"func_6469_d","shouldDrawHUD","d","()Z","()Z","PlayerController","ob","net/minecraft/src","0"
"func_6471_a","sendUseItem","a","(LEntityPlayer;LWorld;LItemStack;)Z","(Lgs;Lfd;Liz;)Z","PlayerController","ob","net/minecraft/src","0"
"func_722_a","sendPlaceBlock","a","(LEntityPlayer;LWorld;LItemStack;IIII)Z","(Lgs;Lfd;Liz;IIII)Z","PlayerController","ob","net/minecraft/src","0"
"func_4087_b","createPlayer","b","(LWorld;)LEntityPlayer;","(Lfd;)Lgs;","PlayerController","ob","net/minecraft/src","0"
"func_6475_a","interactWithEntity","a","(LEntityPlayer;LEntity;)V","(Lgs;Lsn;)V","PlayerController","ob","net/minecraft/src","0"
"func_6472_b","attackEntity","b","(LEntityPlayer;LEntity;)V","(Lgs;Lsn;)V","PlayerController","ob","net/minecraft/src","0"
"func_27174_a","func_27174_a","a","(IIIZLEntityPlayer;)LItemStack;","(IIIZLgs;)Liz;","PlayerController","ob","net/minecraft/src","0"
"func_20086_a","func_20086_a","a","(ILEntityPlayer;)V","(ILgs;)V","PlayerController","ob","net/minecraft/src","0"
"func_181_a","renderChicken","a","(LEntityChicken;DDDFF)V","(Lww;DDDFF)V","RenderChicken","ip","net/minecraft/src","0"
"func_182_a","getWingRotation","a","(LEntityChicken;F)F","(Lww;F)F","RenderChicken","ip","net/minecraft/src","0"
"func_28149_a","getTextureContents","a","(Ljava/lang/String;)[I","(Ljava/lang/String;)[I","RenderEngine","ji","net/minecraft/src","0"
"func_28148_b","getImageContentsAndAllocate","b","(Ljava/awt/image/BufferedImage;)[I","(Ljava/awt/image/BufferedImage;)[I","RenderEngine","ji","net/minecraft/src","0"
"func_28147_a","getImageContents","a","(Ljava/awt/image/BufferedImage;[I)[I","(Ljava/awt/image/BufferedImage;[I)[I","RenderEngine","ji","net/minecraft/src","0"
"func_1070_a","getTexture","b","(Ljava/lang/String;)I","(Ljava/lang/String;)I","RenderEngine","ji","net/minecraft/src","0"
"func_1069_b","unwrapImageByColumns","c","(Ljava/awt/image/BufferedImage;)Ljava/awt/image/BufferedImage;","(Ljava/awt/image/BufferedImage;)Ljava/awt/image/BufferedImage;","RenderEngine","ji","net/minecraft/src","0"
"func_1074_a","allocateAndSetupTexture","a","(Ljava/awt/image/BufferedImage;)I","(Ljava/awt/image/BufferedImage;)I","RenderEngine","ji","net/minecraft/src","0"
"func_1068_a","setupTexture","a","(Ljava/awt/image/BufferedImage;I)V","(Ljava/awt/image/BufferedImage;I)V","RenderEngine","ji","net/minecraft/src","0"
"func_28150_a","createTextureFromBytes","a","([IIII)V","([IIII)V","RenderEngine","ji","net/minecraft/src","0"
"func_1078_a","deleteTexture","a","(I)V","(I)V","RenderEngine","ji","net/minecraft/src","0"
"func_1071_a","getTextureForDownloadableImage","a","(Ljava/lang/String;Ljava/lang/String;)I","(Ljava/lang/String;Ljava/lang/String;)I","RenderEngine","ji","net/minecraft/src","0"
"func_1075_a","obtainImageData","a","(Ljava/lang/String;LImageBuffer;)LThreadDownloadImageData;","(Ljava/lang/String;Lnf;)Lek;","RenderEngine","ji","net/minecraft/src","0"
"func_1073_b","releaseImageData","c","(Ljava/lang/String;)V","(Ljava/lang/String;)V","RenderEngine","ji","net/minecraft/src","0"
"func_1066_a","registerTextureFX","a","(LTextureFX;)V","(Law;)V","RenderEngine","ji","net/minecraft/src","0"
"func_1067_a","updateDynamicTextures","a","()V","()V","RenderEngine","ji","net/minecraft/src","0"
"func_1072_a","averageColor","a","(II)I","(II)I","RenderEngine","ji","net/minecraft/src","0"
"func_1077_b","alphaBlend","b","(II)I","(II)I","RenderEngine","ji","net/minecraft/src","0"
"func_1065_b","refreshTextures","b","()V","()V","RenderEngine","ji","net/minecraft/src","0"
"func_6526_a","readTextureImage","a","(Ljava/io/InputStream;)Ljava/awt/image/BufferedImage;","(Ljava/io/InputStream;)Ljava/awt/image/BufferedImage;","RenderEngine","ji","net/minecraft/src","0"
"func_1076_b","bindTexture","b","(I)V","(I)V","RenderEngine","ji","net/minecraft/src","0"
"func_27343_a","formatString","a","(Ljava/lang/String;)Ljava/lang/String;","(Ljava/lang/String;)Ljava/lang/String;","IStatStringFormat","gt","net/minecraft/src","0"
"func_982_a","draw","a","()V","()V","Tessellator","nw","net/minecraft/src","0"
"func_985_d","reset","d","()V","()V","Tessellator","nw","net/minecraft/src","0"
"func_977_b","startDrawingQuads","b","()V","()V","Tessellator","nw","net/minecraft/src","0"
"func_992_a","startDrawing","a","(I)V","(I)V","Tessellator","nw","net/minecraft/src","0"
"func_981_a","setTextureUV","a","(DD)V","(DD)V","Tessellator","nw","net/minecraft/src","0"
"func_987_a","setColorOpaque_F","a","(FFF)V","(FFF)V","Tessellator","nw","net/minecraft/src","0"
"func_986_a","setColorRGBA_F","a","(FFFF)V","(FFFF)V","Tessellator","nw","net/minecraft/src","0"
"func_979_a","setColorOpaque","a","(III)V","(III)V","Tessellator","nw","net/minecraft/src","0"
"func_978_a","setColorRGBA","a","(IIII)V","(IIII)V","Tessellator","nw","net/minecraft/src","0"
"func_983_a","addVertexWithUV","a","(DDDDD)V","(DDDDD)V","Tessellator","nw","net/minecraft/src","0"
"func_991_a","addVertex","a","(DDD)V","(DDD)V","Tessellator","nw","net/minecraft/src","0"
"func_990_b","setColorOpaque_I","b","(I)V","(I)V","Tessellator","nw","net/minecraft/src","0"
"func_6513_a","setColorRGBA_I","a","(II)V","(II)V","Tessellator","nw","net/minecraft/src","0"
"func_989_c","disableColor","c","()V","()V","Tessellator","nw","net/minecraft/src","0"
"func_980_b","setNormal","b","(FFF)V","(FFF)V","Tessellator","nw","net/minecraft/src","0"
"func_984_b","setTranslationD","b","(DDD)V","(DDD)V","Tessellator","nw","net/minecraft/src","0"
"func_988_c","setTranslationF","c","(FFF)V","(FFF)V","Tessellator","nw","net/minecraft/src","0"
"compare","compare","compare","(Ljava/lang/Object;Ljava/lang/Object;)I","(Ljava/lang/Object;Ljava/lang/Object;)I","RenderSorter","md","net/minecraft/src","0"
"func_993_a","doCompare","a","(LWorldRenderer;LWorldRenderer;)I","(Ldk;Ldk;)I","RenderSorter","md","net/minecraft/src","0"
"equals","equals","equals","(Ljava/lang/Object;)Z","(Ljava/lang/Object;)Z","ChunkCoordinates","br","net/minecraft/src","0"
"hashCode","hashCode","hashCode","()I","()I","ChunkCoordinates","br","net/minecraft/src","0"
"compareTo","compareTo","compareTo","(Ljava/lang/Object;)I","(Ljava/lang/Object;)I","ChunkCoordinates","br","net/minecraft/src","0"
"func_22393_a","compareChunkCoordinate","a","(LChunkCoordinates;)I","(Lbr;)I","ChunkCoordinates","br","net/minecraft/src","0"
"func_27439_a","getSqDistanceTo","a","(III)D","(III)D","ChunkCoordinates","br","net/minecraft/src","0"
"accept","accept","accept","(Ljava/io/File;)Z","(Ljava/io/File;Ljava/lang/String;)Z","ChunkFolderPattern","cm","net/minecraft/src","0"
"func_27374_a","func_27374_a","a","()V","()V","AchievementList","ep","net/minecraft/src","0"
"func_25117_b","getRecipeOutput","b","()LItemStack;","()Liz;","IRecipe","dt","net/minecraft/src","0"
"func_21135_a","matches","a","(LInventoryCrafting;)Z","(Lmq;)Z","IRecipe","dt","net/minecraft/src","0"
"func_21136_b","getCraftingResult","b","(LInventoryCrafting;)LItemStack;","(Lmq;)Liz;","IRecipe","dt","net/minecraft/src","0"
"func_1184_a","getRecipeSize","a","()I","()I","IRecipe","dt","net/minecraft/src","0"
"func_27369_a","func_27369_a","a","(Ljava/lang/String;)Ljava/lang/String;","(Ljava/lang/String;)Ljava/lang/String;","MD5String","hf","net/minecraft/src","0"
"windowClosing","windowClosing","windowClosing","(Ljava/awt/event/WindowEvent;)V","(Ljava/awt/event/WindowEvent;)V","GameWindowListener","kj","net/minecraft/src","0"
"func_28181_a","func_28181_a","a","([I)V","([I)V","ColorizerGrass","ia","net/minecraft/src","0"
"func_4147_a","getGrassColor","a","(DD)I","(DD)I","ColorizerGrass","ia","net/minecraft/src","0"
"func_4059_a","func_4059_a","a","(II[B)V","(II[B)V","ChunkProviderHell","qn","net/minecraft/src","0"
"func_4058_b","func_4058_b","b","(II[B)V","(II[B)V","ChunkProviderHell","qn","net/minecraft/src","0"
"func_4057_a","func_4057_a","a","([DIIIIII)[D","([DIIIIII)[D","ChunkProviderHell","qn","net/minecraft/src","0"
"func_27237_a","func_27237_a","a","(LJ_JsonFieldBuilder;)LJ_JsonObjectNodeBuilder;","(Lpn;)Lsx;","J_JsonObjectNodeBuilder","sx","net/minecraft/src","0"
"func_27235_a","func_27235_a","a","()LJ_JsonRootNode;","()Lqe;","J_JsonObjectNodeBuilder","sx","net/minecraft/src","0"
"func_27236_a","func_27236_a","a","(LJ_JsonObjectNodeBuilder;)Ljava/util/List;","(Lsx;)Ljava/util/List;","J_JsonObjectNodeBuilder","sx","net/minecraft/src","0"
"func_932_a","renderTileEntitySignAt","a","(LTileEntitySign;DDDF)V","(Lyk;DDDF)V","TileEntitySignRenderer","po","net/minecraft/src","0"
"func_28061_d","loadChunkFromFile","d","(II)LChunk;","(II)Llm;","ChunkProvider","ok","net/minecraft/src","0"
"func_28063_a","func_28063_a","a","(LChunk;)V","(Llm;)V","ChunkProvider","ok","net/minecraft/src","0"
"func_28062_b","func_28062_b","b","(LChunk;)V","(Llm;)V","ChunkProvider","ok","net/minecraft/src","0"
"func_889_a","func_889_a","a","(II)V","(II)V","IsoImageBuffer","re","net/minecraft/src","0"
"func_888_a","func_888_a","a","(LWorld;II)V","(Lfd;II)V","IsoImageBuffer","re","net/minecraft/src","0"
"func_4032_a_","tryToCreatePortal","a_","(LWorld;III)Z","(Lfd;III)Z","BlockPortal","ak","net/minecraft/src","0"
"func_22068_a","setText","a","(Ljava/lang/String;)V","(Ljava/lang/String;)V","GuiTextField","ro","net/minecraft/src","0"
"func_22071_a","getText","a","()Ljava/lang/String;","()Ljava/lang/String;","GuiTextField","ro","net/minecraft/src","0"
"func_22070_b","updateCursorCounter","b","()V","()V","GuiTextField","ro","net/minecraft/src","0"
"func_22072_a","textboxKeyTyped","a","(CI)V","(CI)V","GuiTextField","ro","net/minecraft/src","0"
"func_22069_a","mouseClicked","a","(III)V","(III)V","GuiTextField","ro","net/minecraft/src","0"
"func_27106_a","setFocused","a","(Z)V","(Z)V","GuiTextField","ro","net/minecraft/src","0"
"func_22067_c","drawTextBox","c","()V","()V","GuiTextField","ro","net/minecraft/src","0"
"func_22066_a","setMaxStringLength","a","(I)V","(I)V","GuiTextField","ro","net/minecraft/src","0"
"func_730_e","syncCurrentPlayItem","e","()V","()V","PlayerControllerMP","xk","net/minecraft/src","0"
"func_28043_c","setBlockBoundsForBlockRender","d","(I)V","(I)V","BlockTrapDoor","oq","net/minecraft/src","0"
"func_28042_a","onPoweredBlockChange","a","(LWorld;IIIZ)V","(Lfd;IIIZ)V","BlockTrapDoor","oq","net/minecraft/src","0"
"func_28041_d","isTrapdoorOpen","e","(I)Z","(I)Z","BlockTrapDoor","oq","net/minecraft/src","0"
"toString","toString","toString","()Ljava/lang/String;","()Ljava/lang/String;","J_JsonNodeSelector","jt","net/minecraft/src","0"
"func_27356_a","func_27356_a","a","(Ljava/lang/Object;)Z","(Ljava/lang/Object;)Z","J_JsonNodeSelector","jt","net/minecraft/src","0"
"func_27357_b","func_27357_b","b","(Ljava/lang/Object;)Ljava/lang/Object;","(Ljava/lang/Object;)Ljava/lang/Object;","J_JsonNodeSelector","jt","net/minecraft/src","0"
"func_27355_a","func_27355_a","a","(LJ_JsonNodeSelector;)LJ_JsonNodeSelector;","(Ljt;)Ljt;","J_JsonNodeSelector","jt","net/minecraft/src","0"
"func_27358_a","func_27358_a","a","()Ljava/lang/String;","()Ljava/lang/String;","J_JsonNodeSelector","jt","net/minecraft/src","0"
"func_28013_a","func_28013_a","a","(SLWorld;)LMapData;","(SLfd;)Liu;","ItemMap","wr","net/minecraft/src","0"
"func_28012_a","func_28012_a","a","(LItemStack;LWorld;)LMapData;","(Liz;Lfd;)Liu;","ItemMap","wr","net/minecraft/src","0"
"func_28011_a","func_28011_a","a","(LWorld;LEntity;LMapData;)V","(Lfd;Lsn;Liu;)V","ItemMap","wr","net/minecraft/src","0"
"func_409_i","explode","k","()V","()V","EntityTNTPrimed","qw","net/minecraft/src","0"
"func_412_b","func_412_b","b","(I)V","(I)V","EntityPainting","qv","net/minecraft/src","0"
"func_411_c","func_411_c","c","(I)F","(I)F","EntityPainting","qv","net/minecraft/src","0"
"func_410_i","func_410_i","k","()Z","()Z","EntityPainting","qv","net/minecraft/src","0"
"func_4144_a","getSpecialRendererForClass","a","(Ljava/lang/Class;)LTileEntitySpecialRenderer;","(Ljava/lang/Class;)Lje;","TileEntityRenderer","ll","net/minecraft/src","0"
"func_1028_a","hasSpecialRenderer","a","(LTileEntity;)Z","(Low;)Z","TileEntityRenderer","ll","net/minecraft/src","0"
"func_1031_b","getSpecialRendererForEntity","b","(LTileEntity;)LTileEntitySpecialRenderer;","(Low;)Lje;","TileEntityRenderer","ll","net/minecraft/src","0"
"func_22267_a","cacheActiveRenderInfo","a","(LWorld;LRenderEngine;LFontRenderer;LEntityLiving;F)V","(Lfd;Lji;Lsj;Lls;F)V","TileEntityRenderer","ll","net/minecraft/src","0"
"func_1030_a","renderTileEntity","a","(LTileEntity;F)V","(Low;F)V","TileEntityRenderer","ll","net/minecraft/src","0"
"func_1032_a","renderTileEntityAt","a","(LTileEntity;DDDF)V","(Low;DDDF)V","TileEntityRenderer","ll","net/minecraft/src","0"
"func_31072_a","func_31072_a","a","(LWorld;)V","(Lfd;)V","TileEntityRenderer","ll","net/minecraft/src","0"
"func_6516_a","getFontRenderer","a","()LFontRenderer;","()Lsj;","TileEntityRenderer","ll","net/minecraft/src","0"
"func_284_h","setDefaultDirection","h","(LWorld;III)V","(Lfd;III)V","BlockFurnace","tc","net/minecraft/src","0"
"func_285_a","updateFurnaceBlockState","a","(ZLWorld;III)V","(ZLfd;III)V","BlockFurnace","tc","net/minecraft/src","0"
"func_4098_a","registerWorldChunkManager","a","()V","()V","WorldProvider","xa","net/minecraft/src","0"
"func_4094_c","getChunkProvider","b","()LIChunkProvider;","()Lcl;","WorldProvider","xa","net/minecraft/src","0"
"func_4100_a","calculateCelestialAngle","a","(JF)F","(JF)F","WorldProvider","xa","net/minecraft/src","0"
"func_4097_b","calcSunriseSunsetColors","a","(FF)[F","(FF)[F","WorldProvider","xa","net/minecraft/src","0"
"func_4096_a","func_4096_a","b","(FF)LVec3D;","(FF)Lbt;","WorldProvider","xa","net/minecraft/src","0"
"func_28112_c","func_28112_c","c","()Z","()Z","WorldProvider","xa","net/minecraft/src","0"
"func_28111_d","getCloudHeight","d","()F","()F","WorldProvider","xa","net/minecraft/src","0"
"func_4102_a","canCoordinateBeSpawn","a","(II)Z","(II)Z","WorldProvider","xa","net/minecraft/src","0"
"func_4093_b","generateLightBrightnessTable","e","()V","()V","WorldProvider","xa","net/minecraft/src","0"
"func_6477_d","canRespawnHere","f","()Z","()Z","WorldProvider","xa","net/minecraft/src","0"
